is_canceled,deposit_type,lead_time,country
0,No Deposit,3,rare
0,No Deposit,0,PRT
0,No Deposit,73,GBR
0,No Deposit,0,PRT
0,No Deposit,30,GBR
0,No Deposit,152,POL
0,No Deposit,152,GBR
0,No Deposit,2,PRT
0,No Deposit,2,PRT
0,No Deposit,153,GBR
0,No Deposit,152,GBR
0,No Deposit,152,GBR
0,No Deposit,1,PRT
0,No Deposit,1,PRT
0,No Deposit,9,GBR
0,No Deposit,150,GBR
0,No Deposit,152,GBR
0,No Deposit,63,GBR
0,No Deposit,64,GBR
0,No Deposit,152,GBR
0,No Deposit,152,GBR
0,No Deposit,152,GBR
0,No Deposit,152,GBR
0,No Deposit,152,GBR
0,No Deposit,125,GBR
0,No Deposit,152,GBR
0,No Deposit,152,GBR
0,No Deposit,1,GBR
0,No Deposit,83,GBR
0,No Deposit,125,GBR
0,No Deposit,152,GBR
0,No Deposit,72,GBR
0,No Deposit,152,GBR
0,No Deposit,72,GBR
0,No Deposit,7,FRA
0,No Deposit,152,GBR
0,No Deposit,152,GBR
0,No Deposit,33,PRT
0,No Deposit,205,GBR
0,No Deposit,152,GBR
0,No Deposit,38,PRT
0,No Deposit,207,rare
0,No Deposit,152,GBR
0,No Deposit,152,GBR
0,No Deposit,208,GBR
0,No Deposit,30,rare
0,No Deposit,214,GBR
0,No Deposit,20,PRT
0,No Deposit,29,IRL
0,No Deposit,151,GBR
0,No Deposit,36,FRA
0,No Deposit,152,GBR
0,No Deposit,152,GBR
0,No Deposit,112,GBR
0,No Deposit,29,ESP
0,No Deposit,40,CHE
0,No Deposit,240,rare
0,No Deposit,0,PRT
0,No Deposit,10,ESP
0,No Deposit,48,ESP
0,No Deposit,16,IRL
0,No Deposit,11,PRT
0,No Deposit,0,DEU
0,No Deposit,0,DEU
0,No Deposit,13,PRT
0,No Deposit,8,PRT
0,No Deposit,1,PRT
0,No Deposit,35,rare
0,No Deposit,0,rare
0,No Deposit,25,ESP
0,No Deposit,4,rare
0,No Deposit,3,rare
0,No Deposit,152,GBR
0,No Deposit,30,GBR
0,No Deposit,152,GBR
0,No Deposit,13,FRA
0,No Deposit,14,FRA
0,No Deposit,7,PRT
0,No Deposit,7,PRT
0,No Deposit,110,GBR
0,No Deposit,39,rare
0,No Deposit,68,CHE
0,No Deposit,24,ESP
0,No Deposit,155,ESP
0,No Deposit,53,GBR
0,No Deposit,11,ESP
0,No Deposit,5,PRT
0,No Deposit,42,PRT
0,No Deposit,180,GBR
0,No Deposit,21,FRA
0,No Deposit,36,DEU
0,No Deposit,13,rare
0,No Deposit,39,rare
0,No Deposit,53,GBR
0,No Deposit,3,FRA
0,No Deposit,21,USA
0,No Deposit,4,PRT
0,No Deposit,80,GBR
0,No Deposit,47,DEU
0,No Deposit,4,BEL
0,No Deposit,7,GBR
0,No Deposit,7,GBR
0,No Deposit,61,GBR
0,No Deposit,42,NOR
0,No Deposit,63,GBR
0,No Deposit,2,rare
0,No Deposit,49,FRA
0,No Deposit,5,PRT
0,No Deposit,14,rare
0,No Deposit,62,ESP
0,No Deposit,62,ESP
0,No Deposit,10,GBR
0,No Deposit,200,IRL
0,No Deposit,200,IRL
0,No Deposit,200,IRL
0,No Deposit,45,ESP
0,No Deposit,22,ESP
0,No Deposit,22,ESP
0,No Deposit,129,DEU
0,No Deposit,211,GBR
0,No Deposit,211,GBR
0,No Deposit,58,rare
0,No Deposit,150,IRL
0,No Deposit,3,PRT
0,No Deposit,211,GBR
0,No Deposit,29,ESP
0,No Deposit,11,ESP
0,No Deposit,9,ESP
0,No Deposit,13,PRT
0,No Deposit,16,PRT
0,No Deposit,18,PRT
0,No Deposit,2,PRT
0,No Deposit,40,GBR
0,No Deposit,12,ESP
0,No Deposit,12,ESP
0,No Deposit,19,PRT
0,No Deposit,2,ESP
0,No Deposit,13,PRT
0,No Deposit,133,IRL
0,No Deposit,17,ESP
0,No Deposit,3,PRT
0,No Deposit,6,PRT
0,No Deposit,185,GBR
0,No Deposit,1,ESP
0,No Deposit,53,FRA
0,No Deposit,10,IRL
0,No Deposit,64,rare
0,No Deposit,0,PRT
0,No Deposit,56,ESP
0,No Deposit,276,NOR
0,No Deposit,48,ESP
0,No Deposit,84,rare
0,No Deposit,90,GBR
0,No Deposit,166,GBR
0,No Deposit,166,GBR
0,No Deposit,50,DEU
0,No Deposit,70,FRA
0,No Deposit,87,ESP
0,No Deposit,53,PRT
0,No Deposit,49,PRT
0,No Deposit,23,PRT
0,No Deposit,62,ESP
0,No Deposit,62,ESP
0,No Deposit,24,rare
0,No Deposit,32,ESP
0,No Deposit,31,PRT
0,No Deposit,39,ESP
0,No Deposit,38,PRT
0,No Deposit,198,PRT
0,No Deposit,198,rare
0,No Deposit,0,ARG
0,No Deposit,44,ESP
0,No Deposit,53,ESP
0,No Deposit,82,IRL
0,No Deposit,21,rare
0,No Deposit,71,IRL
0,No Deposit,26,rare
0,No Deposit,88,GBR
0,No Deposit,44,PRT
0,No Deposit,10,rare
0,No Deposit,68,ESP
0,No Deposit,28,rare
0,No Deposit,0,PRT
0,No Deposit,72,PRT
0,No Deposit,4,PRT
0,No Deposit,49,GBR
0,No Deposit,108,GBR
0,No Deposit,28,rare
0,No Deposit,5,GBR
0,No Deposit,36,ESP
0,No Deposit,72,PRT
0,No Deposit,48,ESP
0,No Deposit,351,PRT
0,No Deposit,59,ESP
0,No Deposit,351,DEU
0,No Deposit,351,PRT
0,No Deposit,351,DEU
0,No Deposit,72,DEU
0,No Deposit,351,DEU
0,No Deposit,351,PRT
0,No Deposit,46,DEU
0,No Deposit,17,FRA
0,No Deposit,42,PRT
0,No Deposit,42,PRT
0,No Deposit,23,IRL
0,No Deposit,142,PRT
0,No Deposit,142,FRA
0,No Deposit,49,ESP
0,No Deposit,61,ESP
0,No Deposit,44,rare
0,No Deposit,74,GBR
0,No Deposit,7,GBR
0,No Deposit,31,ESP
0,No Deposit,34,rare
0,No Deposit,85,DEU
0,No Deposit,96,GBR
0,No Deposit,22,ESP
0,No Deposit,66,ESP
0,No Deposit,153,ESP
0,No Deposit,77,ESP
0,No Deposit,67,CHE
0,No Deposit,23,ESP
0,No Deposit,116,ESP
0,No Deposit,18,PRT
0,No Deposit,41,ESP
0,No Deposit,34,DEU
0,No Deposit,157,ESP
0,No Deposit,80,ESP
0,No Deposit,37,ESP
0,No Deposit,31,ESP
0,No Deposit,28,ESP
0,No Deposit,134,PRT
0,No Deposit,40,DEU
0,No Deposit,16,ESP
0,No Deposit,52,PRT
0,No Deposit,5,PRT
0,No Deposit,11,GBR
0,No Deposit,124,DEU
0,No Deposit,36,PRT
0,No Deposit,89,PRT
0,No Deposit,89,PRT
0,No Deposit,73,ESP
0,No Deposit,10,GBR
0,No Deposit,65,ESP
0,No Deposit,124,rare
0,No Deposit,124,DEU
0,No Deposit,124,PRT
0,No Deposit,39,ESP
0,No Deposit,6,ESP
0,No Deposit,67,ESP
0,No Deposit,156,PRT
0,No Deposit,34,ESP
0,No Deposit,52,FRA
0,No Deposit,88,GBR
0,No Deposit,58,CHE
0,No Deposit,92,GBR
0,No Deposit,237,GBR
0,No Deposit,267,rare
0,No Deposit,267,GBR
0,No Deposit,77,ESP
0,No Deposit,77,ESP
0,No Deposit,41,GBR
0,No Deposit,222,GBR
0,No Deposit,87,BEL
0,No Deposit,13,IRL
0,No Deposit,8,ESP
0,No Deposit,32,PRT
0,No Deposit,42,PRT
0,No Deposit,4,PRT
0,No Deposit,18,GBR
0,No Deposit,2,rare
0,No Deposit,0,rare
0,No Deposit,76,GBR
0,No Deposit,3,PRT
0,No Deposit,18,GBR
0,No Deposit,1,GBR
0,No Deposit,32,PRT
0,No Deposit,30,ESP
0,No Deposit,4,DEU
0,No Deposit,15,ESP
0,No Deposit,34,ESP
0,No Deposit,12,PRT
0,No Deposit,38,ESP
0,No Deposit,65,POL
0,No Deposit,65,rare
0,No Deposit,10,PRT
0,No Deposit,10,PRT
0,No Deposit,0,PRT
0,No Deposit,110,rare
0,No Deposit,68,rare
0,No Deposit,72,GBR
0,No Deposit,6,rare
0,No Deposit,86,ESP
0,No Deposit,4,PRT
0,No Deposit,108,GBR
0,No Deposit,72,PRT
0,No Deposit,17,rare
0,No Deposit,7,PRT
0,No Deposit,9,PRT
0,No Deposit,73,rare
0,No Deposit,73,rare
0,No Deposit,156,FRA
0,No Deposit,156,FRA
0,No Deposit,84,GBR
0,No Deposit,32,rare
0,No Deposit,4,BEL
0,No Deposit,7,PRT
0,No Deposit,67,GBR
0,No Deposit,67,GBR
0,No Deposit,28,rare
0,No Deposit,7,PRT
0,No Deposit,17,GBR
0,No Deposit,88,IRL
0,No Deposit,14,CHE
0,No Deposit,2,CHE
0,No Deposit,28,ESP
0,No Deposit,7,GBR
0,No Deposit,212,rare
0,No Deposit,67,rare
0,No Deposit,0,rare
0,No Deposit,61,rare
0,No Deposit,0,rare
0,No Deposit,69,rare
0,No Deposit,180,rare
0,No Deposit,198,GBR
0,No Deposit,0,PRT
0,No Deposit,75,rare
0,No Deposit,0,PRT
0,No Deposit,172,GBR
0,No Deposit,85,ESP
0,No Deposit,85,ESP
0,No Deposit,11,PRT
0,No Deposit,0,USA
0,No Deposit,3,PRT
0,No Deposit,216,GBR
0,No Deposit,216,GBR
0,No Deposit,22,FRA
0,No Deposit,67,rare
0,No Deposit,0,GBR
0,No Deposit,86,ESP
0,No Deposit,89,DEU
0,No Deposit,164,FRA
0,No Deposit,171,GBR
0,No Deposit,9,IRL
0,No Deposit,73,rare
0,No Deposit,76,GBR
0,No Deposit,80,ESP
0,No Deposit,63,IRL
0,No Deposit,7,PRT
0,No Deposit,126,rare
0,No Deposit,126,rare
0,No Deposit,12,PRT
0,No Deposit,5,IRL
0,No Deposit,12,ARG
0,No Deposit,27,IRL
0,No Deposit,5,GBR
0,No Deposit,5,GBR
0,No Deposit,5,PRT
0,No Deposit,192,FRA
0,No Deposit,1,rare
0,No Deposit,4,ESP
0,No Deposit,60,DEU
0,No Deposit,5,PRT
0,No Deposit,100,rare
0,No Deposit,1,PRT
0,No Deposit,1,PRT
0,No Deposit,1,PRT
0,No Deposit,0,GBR
0,No Deposit,0,POL
0,No Deposit,0,PRT
0,No Deposit,128,IRL
0,No Deposit,128,IRL
0,No Deposit,0,USA
0,No Deposit,142,GBR
0,No Deposit,27,GBR
0,No Deposit,60,GBR
0,No Deposit,33,GBR
0,No Deposit,26,GBR
0,No Deposit,27,DEU
0,No Deposit,254,DEU
0,No Deposit,100,GBR
0,No Deposit,20,FRA
0,No Deposit,0,FRA
0,No Deposit,167,GBR
0,No Deposit,31,GBR
0,No Deposit,67,rare
0,No Deposit,0,USA
0,No Deposit,1,GBR
0,No Deposit,75,rare
0,No Deposit,95,rare
0,No Deposit,130,DEU
0,No Deposit,72,GBR
0,No Deposit,60,rare
0,No Deposit,83,GBR
0,No Deposit,10,PRT
0,No Deposit,14,PRT
0,No Deposit,94,GBR
0,No Deposit,6,GBR
0,No Deposit,2,PRT
0,No Deposit,4,PRT
0,No Deposit,11,PRT
0,No Deposit,174,FRA
0,No Deposit,174,FRA
0,No Deposit,47,FRA
0,No Deposit,34,GBR
0,No Deposit,8,PRT
0,No Deposit,111,GBR
0,No Deposit,137,IRL
0,No Deposit,8,PRT
0,No Deposit,1,PRT
0,No Deposit,87,ESP
0,No Deposit,22,GBR
0,No Deposit,0,CHE
0,No Deposit,74,GBR
0,No Deposit,30,PRT
0,No Deposit,0,GBR
0,No Deposit,23,GBR
0,No Deposit,24,rare
0,No Deposit,23,GBR
0,No Deposit,32,GBR
0,No Deposit,95,GBR
0,No Deposit,63,ESP
0,No Deposit,63,ESP
0,No Deposit,23,GBR
0,No Deposit,30,PRT
0,No Deposit,108,CHE
0,No Deposit,29,PRT
0,No Deposit,0,rare
0,No Deposit,232,IRL
0,No Deposit,108,IRL
0,No Deposit,66,PRT
0,No Deposit,1,rare
0,No Deposit,91,rare
0,No Deposit,206,IRL
0,No Deposit,98,GBR
0,No Deposit,2,PRT
0,No Deposit,73,IRL
0,No Deposit,4,ESP
0,No Deposit,6,ESP
0,No Deposit,98,PRT
0,No Deposit,84,rare
0,No Deposit,8,PRT
0,No Deposit,124,DEU
0,No Deposit,58,DEU
0,No Deposit,128,DEU
0,No Deposit,131,DEU
0,No Deposit,76,rare
0,No Deposit,123,DEU
0,No Deposit,131,DEU
0,No Deposit,47,DEU
0,No Deposit,0,FRA
0,No Deposit,6,GBR
0,No Deposit,49,GBR
0,No Deposit,25,GBR
0,No Deposit,150,FRA
0,No Deposit,23,GBR
0,No Deposit,12,GBR
0,No Deposit,0,rare
0,No Deposit,153,FRA
0,No Deposit,3,ESP
0,No Deposit,63,FRA
0,No Deposit,65,FRA
0,No Deposit,95,rare
0,No Deposit,21,CHE
0,No Deposit,131,DEU
0,No Deposit,131,DEU
0,No Deposit,57,DEU
0,No Deposit,52,CHE
0,No Deposit,47,DEU
0,No Deposit,124,PRT
0,No Deposit,177,rare
0,No Deposit,131,rare
0,No Deposit,0,rare
0,No Deposit,131,CHE
0,No Deposit,48,DEU
0,No Deposit,131,DEU
0,No Deposit,138,ESP
0,No Deposit,124,PRT
0,No Deposit,84,rare
0,No Deposit,84,USA
0,No Deposit,63,rare
0,No Deposit,85,USA
0,No Deposit,62,rare
0,No Deposit,62,rare
0,No Deposit,62,rare
0,No Deposit,76,GBR
0,No Deposit,23,FRA
0,No Deposit,84,rare
0,No Deposit,1,DEU
0,No Deposit,84,rare
0,No Deposit,84,rare
0,No Deposit,84,rare
0,No Deposit,2,rare
0,No Deposit,62,rare
0,No Deposit,168,DEU
0,No Deposit,168,DEU
0,No Deposit,62,rare
0,No Deposit,0,rare
0,No Deposit,168,DEU
0,No Deposit,47,GBR
0,No Deposit,168,DEU
0,No Deposit,168,DEU
0,No Deposit,42,PRT
0,No Deposit,61,rare
0,No Deposit,0,USA
0,No Deposit,108,FRA
0,No Deposit,64,PRT
0,No Deposit,1,GBR
0,No Deposit,74,GBR
0,No Deposit,1,PRT
0,No Deposit,140,CHE
0,No Deposit,140,CHE
0,No Deposit,267,PRT
0,No Deposit,4,PRT
0,No Deposit,75,GBR
0,No Deposit,63,GBR
0,No Deposit,0,FRA
0,No Deposit,61,PRT
0,No Deposit,61,PRT
0,No Deposit,212,IRL
0,No Deposit,4,PRT
0,No Deposit,4,PRT
0,No Deposit,200,IRL
0,No Deposit,60,PRT
0,No Deposit,142,FRA
0,No Deposit,184,GBR
0,No Deposit,184,GBR
0,No Deposit,0,PRT
0,No Deposit,0,PRT
0,No Deposit,1,PRT
0,No Deposit,198,IRL
0,No Deposit,0,PRT
0,No Deposit,60,rare
0,No Deposit,60,rare
0,No Deposit,80,DEU
0,No Deposit,203,rare
0,No Deposit,237,rare
0,No Deposit,204,rare
0,No Deposit,203,rare
0,No Deposit,203,rare
0,No Deposit,203,rare
0,No Deposit,203,rare
0,No Deposit,203,rare
0,No Deposit,203,rare
0,No Deposit,203,rare
0,No Deposit,109,rare
0,No Deposit,109,rare
0,No Deposit,109,rare
0,No Deposit,109,rare
0,No Deposit,73,GBR
0,No Deposit,12,GBR
0,No Deposit,4,PRT
0,No Deposit,168,rare
0,No Deposit,28,GBR
0,No Deposit,104,rare
0,No Deposit,99,rare
0,No Deposit,106,rare
0,No Deposit,105,rare
0,No Deposit,31,GBR
0,No Deposit,92,GBR
0,No Deposit,82,GBR
0,No Deposit,71,rare
0,No Deposit,71,rare
0,No Deposit,3,rare
0,No Deposit,6,PRT
0,No Deposit,5,PRT
0,No Deposit,76,CHE
0,No Deposit,195,GBR
0,No Deposit,6,GBR
0,No Deposit,250,POL
0,No Deposit,12,PRT
0,No Deposit,93,GBR
0,No Deposit,93,GBR
0,No Deposit,4,PRT
0,No Deposit,85,GBR
0,No Deposit,222,BEL
0,No Deposit,26,PRT
0,No Deposit,24,GBR
0,No Deposit,0,FRA
0,No Deposit,0,PRT
0,No Deposit,0,PRT
0,No Deposit,1,PRT
0,No Deposit,24,CHE
0,No Deposit,3,FRA
0,No Deposit,31,DEU
0,No Deposit,106,GBR
0,No Deposit,31,DEU
0,No Deposit,23,rare
0,No Deposit,6,ESP
0,No Deposit,7,ESP
0,No Deposit,31,DEU
0,No Deposit,31,DEU
0,No Deposit,31,DEU
0,No Deposit,6,ESP
0,No Deposit,7,ESP
0,No Deposit,185,DEU
0,No Deposit,158,FRA
0,No Deposit,31,DEU
0,No Deposit,276,rare
0,No Deposit,44,rare
0,No Deposit,1,PRT
0,No Deposit,1,PRT
0,No Deposit,1,PRT
0,No Deposit,36,ESP
0,No Deposit,276,rare
0,No Deposit,276,rare
0,No Deposit,23,rare
0,No Deposit,0,rare
0,No Deposit,252,GBR
0,No Deposit,252,GBR
0,No Deposit,252,GBR
0,No Deposit,252,GBR
0,No Deposit,252,GBR
0,No Deposit,23,rare
0,No Deposit,239,rare
0,No Deposit,252,GBR
0,No Deposit,0,PRT
0,No Deposit,128,GBR
0,No Deposit,252,PRT
0,No Deposit,288,rare
0,No Deposit,288,rare
0,No Deposit,234,rare
0,No Deposit,208,IRL
0,No Deposit,252,GBR
0,No Deposit,185,DEU
0,No Deposit,252,GBR
0,No Deposit,239,rare
0,No Deposit,234,rare
0,No Deposit,234,rare
0,No Deposit,129,GBR
0,No Deposit,290,rare
0,No Deposit,276,rare
0,No Deposit,239,rare
0,No Deposit,234,rare
0,No Deposit,276,rare
0,No Deposit,0,PRT
0,No Deposit,276,rare
0,No Deposit,23,rare
0,No Deposit,0,rare
0,No Deposit,106,IRL
0,No Deposit,276,rare
0,No Deposit,281,rare
0,No Deposit,208,IRL
0,No Deposit,208,IRL
0,No Deposit,276,rare
0,No Deposit,290,rare
0,No Deposit,38,GBR
0,No Deposit,72,FRA
0,No Deposit,253,PRT
0,No Deposit,253,GBR
0,No Deposit,253,GBR
0,No Deposit,253,GBR
0,No Deposit,317,GBR
0,No Deposit,253,GBR
0,No Deposit,253,rare
0,No Deposit,253,PRT
0,No Deposit,253,GBR
0,No Deposit,253,rare
0,No Deposit,253,GBR
0,No Deposit,317,GBR
0,No Deposit,8,GBR
0,No Deposit,253,IRL
0,No Deposit,317,GBR
0,No Deposit,8,GBR
0,No Deposit,8,GBR
0,No Deposit,30,FRA
0,No Deposit,144,CHE
0,No Deposit,3,CHE
0,No Deposit,94,GBR
0,No Deposit,82,GBR
0,No Deposit,11,PRT
0,No Deposit,15,PRT
0,No Deposit,31,IRL
0,No Deposit,2,PRT
0,No Deposit,3,PRT
0,No Deposit,83,FRA
0,No Deposit,157,NOR
0,No Deposit,6,ESP
0,No Deposit,28,FRA
0,No Deposit,16,IRL
0,No Deposit,23,IRL
0,No Deposit,19,IRL
0,No Deposit,105,ESP
0,No Deposit,68,GBR
0,No Deposit,5,GBR
0,No Deposit,5,PRT
0,No Deposit,70,rare
0,No Deposit,28,FRA
0,No Deposit,9,rare
0,No Deposit,1,USA
0,No Deposit,30,FRA
0,No Deposit,132,GBR
0,No Deposit,0,ESP
0,No Deposit,9,ESP
0,No Deposit,51,rare
0,No Deposit,27,GBR
0,No Deposit,43,PRT
0,No Deposit,6,ESP
0,No Deposit,97,ESP
0,No Deposit,24,rare
0,No Deposit,110,ESP
0,No Deposit,6,ESP
0,No Deposit,58,DEU
0,No Deposit,58,DEU
0,No Deposit,4,ESP
0,No Deposit,16,GBR
0,No Deposit,75,ESP
0,No Deposit,0,PRT
0,No Deposit,0,PRT
0,No Deposit,76,ESP
0,No Deposit,76,ESP
0,No Deposit,2,rare
0,No Deposit,3,PRT
0,No Deposit,52,ESP
0,No Deposit,96,PRT
0,No Deposit,96,PRT
0,No Deposit,96,PRT
0,No Deposit,19,ESP
0,No Deposit,14,PRT
0,No Deposit,1,PRT
0,No Deposit,10,ESP
0,No Deposit,4,PRT
0,No Deposit,47,PRT
0,No Deposit,2,PRT
0,No Deposit,9,PRT
0,No Deposit,27,ESP
0,No Deposit,11,ESP
0,No Deposit,221,rare
0,No Deposit,5,rare
0,No Deposit,0,PRT
0,No Deposit,259,PRT
0,No Deposit,27,ESP
0,No Deposit,0,POL
0,No Deposit,5,rare
0,No Deposit,1,PRT
0,No Deposit,12,ESP
0,No Deposit,26,ESP
0,No Deposit,0,PRT
0,No Deposit,0,IRL
0,No Deposit,24,PRT
0,No Deposit,46,GBR
0,No Deposit,46,GBR
0,No Deposit,88,GBR
0,No Deposit,204,GBR
0,No Deposit,111,GBR
0,No Deposit,204,GBR
0,No Deposit,100,PRT
0,No Deposit,100,PRT
0,No Deposit,100,PRT
0,No Deposit,221,PRT
0,No Deposit,100,PRT
0,No Deposit,5,ESP
0,No Deposit,89,ESP
0,No Deposit,3,GBR
0,No Deposit,12,GBR
0,No Deposit,38,ESP
0,No Deposit,3,ESP
0,No Deposit,0,GBR
0,No Deposit,57,rare
0,No Deposit,5,ESP
0,No Deposit,5,ESP
0,No Deposit,215,ESP
0,No Deposit,3,rare
0,No Deposit,7,PRT
0,No Deposit,74,GBR
0,No Deposit,74,GBR
0,No Deposit,7,rare
0,No Deposit,4,PRT
0,No Deposit,4,PRT
0,No Deposit,112,GBR
0,No Deposit,112,IRL
0,No Deposit,20,PRT
0,No Deposit,55,GBR
0,No Deposit,11,ESP
0,No Deposit,1,FRA
0,No Deposit,53,IRL
0,No Deposit,28,ESP
0,No Deposit,15,PRT
0,No Deposit,110,GBR
0,No Deposit,126,GBR
0,No Deposit,16,GBR
0,No Deposit,60,ESP
0,No Deposit,60,ESP
0,No Deposit,5,PRT
0,No Deposit,4,PRT
0,No Deposit,0,ESP
0,No Deposit,168,CHE
0,No Deposit,4,ESP
0,No Deposit,46,PRT
0,No Deposit,59,ESP
0,No Deposit,42,rare
0,No Deposit,72,rare
0,No Deposit,2,PRT
0,No Deposit,22,FRA
0,No Deposit,179,rare
0,No Deposit,4,PRT
0,No Deposit,98,PRT
0,No Deposit,25,GBR
0,No Deposit,6,DEU
0,No Deposit,0,PRT
0,No Deposit,131,FRA
0,No Deposit,129,FRA
0,No Deposit,99,GBR
0,No Deposit,195,GBR
0,No Deposit,126,PRT
0,No Deposit,126,DEU
0,No Deposit,0,ESP
0,No Deposit,6,PRT
0,No Deposit,4,PRT
0,No Deposit,2,rare
0,No Deposit,134,GBR
0,No Deposit,134,GBR
0,No Deposit,134,GBR
0,No Deposit,13,PRT
0,No Deposit,27,rare
0,No Deposit,3,FRA
0,No Deposit,118,ESP
0,No Deposit,91,ESP
0,No Deposit,0,rare
0,No Deposit,1,rare
0,No Deposit,225,IRL
0,No Deposit,84,CHE
0,No Deposit,104,rare
0,No Deposit,41,IRL
0,No Deposit,126,DEU
0,No Deposit,71,ESP
0,No Deposit,0,GBR
0,No Deposit,0,PRT
0,No Deposit,56,IRL
0,No Deposit,0,PRT
0,No Deposit,96,GBR
0,No Deposit,3,rare
0,No Deposit,6,PRT
0,No Deposit,12,GBR
0,No Deposit,76,GBR
0,No Deposit,77,GBR
0,No Deposit,151,GBR
0,No Deposit,181,BEL
0,No Deposit,181,BEL
0,No Deposit,86,rare
0,No Deposit,202,rare
0,No Deposit,202,rare
0,No Deposit,202,PRT
0,No Deposit,218,ROU
0,No Deposit,220,ROU
0,No Deposit,218,ROU
0,No Deposit,218,ROU
0,No Deposit,79,FRA
0,No Deposit,300,IRL
0,No Deposit,50,rare
0,No Deposit,0,rare
0,No Deposit,50,rare
0,No Deposit,1,PRT
0,No Deposit,62,IRL
0,No Deposit,87,IRL
0,No Deposit,202,rare
0,No Deposit,10,IRL
0,No Deposit,14,PRT
0,No Deposit,6,ESP
0,No Deposit,178,rare
0,No Deposit,68,rare
0,No Deposit,43,PRT
0,No Deposit,43,PRT
0,No Deposit,102,IRL
0,No Deposit,9,PRT
0,No Deposit,95,IRL
0,No Deposit,74,GBR
0,No Deposit,95,GBR
0,No Deposit,85,GBR
0,No Deposit,88,GBR
0,No Deposit,81,rare
0,No Deposit,95,GBR
0,No Deposit,53,FRA
0,No Deposit,74,GBR
0,No Deposit,97,GBR
0,No Deposit,121,GBR
0,No Deposit,113,FRA
0,No Deposit,100,GBR
0,No Deposit,113,FRA
0,No Deposit,175,GBR
0,No Deposit,207,GBR
0,No Deposit,26,rare
0,No Deposit,159,rare
0,No Deposit,102,IRL
0,No Deposit,39,GBR
0,No Deposit,133,FRA
0,No Deposit,194,PRT
0,No Deposit,285,GBR
0,No Deposit,285,GBR
0,No Deposit,96,FRA
0,No Deposit,5,ESP
0,No Deposit,0,PRT
0,No Deposit,12,ESP
0,No Deposit,0,rare
0,No Deposit,6,rare
0,No Deposit,0,FRA
0,No Deposit,0,FRA
0,No Deposit,173,PRT
0,No Deposit,104,FRA
0,No Deposit,36,GBR
0,No Deposit,37,GBR
0,No Deposit,160,GBR
0,No Deposit,261,GBR
0,No Deposit,261,GBR
0,No Deposit,261,GBR
0,No Deposit,8,rare
0,No Deposit,221,GBR
0,No Deposit,221,GBR
0,No Deposit,191,GBR
0,No Deposit,191,GBR
0,No Deposit,23,CHE
0,No Deposit,221,GBR
0,No Deposit,221,GBR
0,No Deposit,199,GBR
0,No Deposit,16,PRT
0,No Deposit,221,GBR
0,No Deposit,6,rare
0,No Deposit,6,ESP
0,No Deposit,70,ESP
0,No Deposit,11,ESP
0,No Deposit,191,FRA
0,No Deposit,191,FRA
0,No Deposit,4,BEL
0,No Deposit,90,FRA
0,No Deposit,7,ESP
0,No Deposit,99,FRA
0,No Deposit,9,ESP
0,No Deposit,0,ESP
0,No Deposit,68,GBR
0,No Deposit,70,ROU
0,No Deposit,222,GBR
0,No Deposit,0,PRT
0,No Deposit,7,PRT
0,No Deposit,36,rare
0,No Deposit,21,PRT
0,No Deposit,1,PRT
0,No Deposit,1,PRT
0,No Deposit,11,ESP
0,No Deposit,52,rare
0,No Deposit,5,ESP
0,No Deposit,116,IRL
0,No Deposit,0,rare
0,No Deposit,111,rare
0,No Deposit,88,GBR
0,No Deposit,111,IRL
0,No Deposit,32,GBR
0,No Deposit,4,PRT
0,No Deposit,0,FRA
0,No Deposit,76,FRA
0,No Deposit,42,IRL
0,No Deposit,2,PRT
0,No Deposit,248,rare
0,No Deposit,2,PRT
0,No Deposit,248,PRT
0,No Deposit,248,PRT
0,No Deposit,248,rare
0,No Deposit,2,PRT
0,No Deposit,2,PRT
0,No Deposit,116,FRA
0,No Deposit,1,PRT
0,No Deposit,198,IRL
0,No Deposit,198,GBR
0,No Deposit,7,rare
0,No Deposit,239,IRL
0,No Deposit,104,IRL
0,No Deposit,0,rare
0,No Deposit,2,ROU
0,No Deposit,207,ESP
0,No Deposit,244,IRL
0,No Deposit,11,FRA
0,No Deposit,0,rare
0,No Deposit,79,BEL
0,No Deposit,7,FRA
0,No Deposit,217,IRL
0,No Deposit,156,IRL
0,No Deposit,115,IRL
0,No Deposit,95,GBR
0,No Deposit,237,GBR
0,No Deposit,179,PRT
0,No Deposit,179,rare
0,No Deposit,211,GBR
0,No Deposit,96,USA
0,No Deposit,70,IRL
0,No Deposit,1,DEU
0,No Deposit,36,GBR
0,No Deposit,70,IRL
0,No Deposit,0,GBR
0,No Deposit,84,IRL
0,No Deposit,69,GBR
0,No Deposit,72,rare
0,No Deposit,35,USA
0,No Deposit,4,rare
0,No Deposit,2,PRT
0,No Deposit,113,GBR
0,No Deposit,96,USA
0,No Deposit,41,GBR
0,No Deposit,5,rare
0,No Deposit,77,GBR
0,No Deposit,41,GBR
0,No Deposit,0,rare
0,No Deposit,1,rare
0,No Deposit,85,DEU
0,No Deposit,85,DEU
0,No Deposit,82,GBR
0,No Deposit,14,GBR
0,No Deposit,3,rare
0,No Deposit,82,GBR
0,No Deposit,9,CHE
0,No Deposit,95,rare
0,No Deposit,0,rare
0,No Deposit,115,rare
0,No Deposit,5,ESP
0,No Deposit,0,ESP
